,date,prices_name,price,hub,hub2,unit,currency,price_type,products,id_source,product_type
0,2023-01-02,Germany,147.95,Germany,,MWh,EUR,BID,Tue,8,Daily
1,2023-01-02,Germany,148.04999999999998,Germany,,MWh,EUR,ASK,Tue,8,Daily
2,2023-01-02,Czech_base,148.95,Czech_base,,MWh,EUR,BID,Tue,8,Daily
3,2023-01-02,Czech_base,149.04999999999998,Czech_base,,MWh,EUR,ASK,Tue,8,Daily
4,2023-01-02,Hungary_base,169.95,Hungary_base,,MWh,EUR,BID,Tue,8,Daily
5,2023-01-02,Hungary_base,170.04999999999998,Hungary_base,,MWh,EUR,ASK,Tue,8,Daily
6,2023-01-02,Germany,89.95,Germany,,MWh,EUR,BID,WE,8,Daily
7,2023-01-02,Germany,90.05,Germany,,MWh,EUR,ASK,WE,8,Daily
8,2023-01-02,Germany,136.45,Germany,,MWh,EUR,BID,Wk02,8,Week
9,2023-01-02,Germany,136.54999999999998,Germany,,MWh,EUR,ASK,Wk02,8,Week
10,2023-01-02,,739.15,,,MWh,EUR,BID,Wk02,8,Week
11,2023-01-02,,739.25,,,MWh,EUR,ASK,Wk02,8,Week
12,2023-01-02,Germany,191.95,Germany,,MWh,EUR,BID,FEB23,8,Month
13,2023-01-02,Germany,192.04999999999998,Germany,,MWh,EUR,ASK,FEB23,8,Month
14,2023-01-02,Czech_base,208.95,Czech_base,,MWh,EUR,BID,FEB23,8,Month
15,2023-01-02,Czech_base,212.04999999999998,Czech_base,,MWh,EUR,ASK,FEB23,8,Month
16,2023-01-02,Slovak_base,223.95,Slovak_base,,MWh,EUR,BID,FEB23,8,Month
17,2023-01-02,Slovak_base,247.04999999999998,Slovak_base,,MWh,EUR,ASK,FEB23,8,Month
18,2023-01-02,,834.75,,,MWh,EUR,BID,FEB23,8,Month
19,2023-01-02,,834.85,,,MWh,EUR,ASK,FEB23,8,Month
20,2023-01-02,Germany,179.95,Germany,,MWh,EUR,BID,MAR23,8,Month
21,2023-01-02,Germany,180.04999999999998,Germany,,MWh,EUR,ASK,MAR23,8,Month
22,2023-01-02,Czech_base,196.95,Czech_base,,MWh,EUR,BID,MAR23,8,Month
23,2023-01-02,Czech_base,201.04999999999998,Czech_base,,MWh,EUR,ASK,MAR23,8,Month
24,2023-01-02,Slovak_base,216.95,Slovak_base,,MWh,EUR,BID,MAR23,8,Month
25,2023-01-02,Slovak_base,251.04999999999998,Slovak_base,,MWh,EUR,ASK,MAR23,8,Month
26,2023-01-02,,789.95,,,MWh,EUR,BID,MAR23,8,Month
27,2023-01-02,,790.0500000000001,,,MWh,EUR,ASK,MAR23,8,Month
28,2023-01-02,Germany,172.95,Germany,,MWh,EUR,BID,Q223,8,Quarter
29,2023-01-02,Germany,173.04999999999998,Germany,,MWh,EUR,ASK,Q223,8,Quarter
30,2023-01-02,Czech_base,180.95,Czech_base,,MWh,EUR,BID,Q223,8,Quarter
31,2023-01-02,Czech_base,185.04999999999998,Czech_base,,MWh,EUR,ASK,Q223,8,Quarter
32,2023-01-02,Slovak_base,185.95,Slovak_base,,MWh,EUR,BID,Q223,8,Quarter
33,2023-01-02,Slovak_base,205.04999999999998,Slovak_base,,MWh,EUR,ASK,Q223,8,Quarter
34,2023-01-02,Hungary_base,193.95,Hungary_base,,MWh,EUR,BID,Q223,8,Quarter
35,2023-01-02,Hungary_base,194.04999999999998,Hungary_base,,MWh,EUR,ASK,Q223,8,Quarter
36,2023-01-02,,810.85,,,MWh,EUR,BID,Q223,8,Quarter
37,2023-01-02,,810.95,,,MWh,EUR,ASK,Q223,8,Quarter
38,2023-01-02,Germany,200.95,Germany,,MWh,EUR,BID,Q323,8,Quarter
39,2023-01-02,Germany,201.04999999999998,Germany,,MWh,EUR,ASK,Q323,8,Quarter
40,2023-01-02,Czech_base,190.95,Czech_base,,MWh,EUR,BID,Q323,8,Quarter
41,2023-01-02,Czech_base,206.04999999999998,Czech_base,,MWh,EUR,ASK,Q323,8,Quarter
42,2023-01-02,Slovak_base,200.95,Slovak_base,,MWh,EUR,BID,Q323,8,Quarter
43,2023-01-02,Slovak_base,226.04999999999998,Slovak_base,,MWh,EUR,ASK,Q323,8,Quarter
44,2023-01-02,,874.95,,,MWh,EUR,BID,Q323,8,Quarter
45,2023-01-02,,875.0500000000001,,,MWh,EUR,ASK,Q323,8,Quarter
46,2023-01-02,Germany,212.95,Germany,,MWh,EUR,BID,CAL24,8,Year
47,2023-01-02,Germany,213.04999999999998,Germany,,MWh,EUR,ASK,CAL24,8,Year
48,2023-01-02,Czech_base,214.95,Czech_base,,MWh,EUR,BID,CAL24,8,Year
49,2023-01-02,Czech_base,217.04999999999998,Czech_base,,MWh,EUR,ASK,CAL24,8,Year
50,2023-01-02,Slovak_base,224.95,Slovak_base,,MWh,EUR,BID,CAL24,8,Year
51,2023-01-02,Slovak_base,232.04999999999998,Slovak_base,,MWh,EUR,ASK,CAL24,8,Year
52,2023-01-02,,1028.95,,,MWh,EUR,BID,CAL24,8,Year
53,2023-01-02,,1029.05,,,MWh,EUR,ASK,CAL24,8,Year
54,2023-01-02,Germany,159.95,Germany,,MWh,EUR,BID,CAL25,8,Year
55,2023-01-02,Germany,160.04999999999998,Germany,,MWh,EUR,ASK,CAL25,8,Year
56,2023-01-02,Czech_base,157.95,Czech_base,,MWh,EUR,BID,CAL25,8,Year
57,2023-01-02,Czech_base,162.54999999999998,Czech_base,,MWh,EUR,ASK,CAL25,8,Year
58,2023-01-02,Slovak_base,162.95,Slovak_base,,MWh,EUR,BID,CAL25,8,Year
59,2023-01-02,Slovak_base,172.54999999999998,Slovak_base,,MWh,EUR,ASK,CAL25,8,Year
60,2023-01-02,,1099.95,,,MWh,EUR,BID,CAL25,8,Year
61,2023-01-02,,1100.05,,,MWh,EUR,ASK,CAL25,8,Year
62,2023-01-02,Germany,131.05,Germany,,MWh,EUR,BID,CAL26,8,Year
63,2023-01-02,Germany,131.15,Germany,,MWh,EUR,ASK,CAL26,8,Year
64,2023-01-02,Czech_base,129.05,Czech_base,,MWh,EUR,BID,CAL26,8,Year
65,2023-01-02,Czech_base,133.65,Czech_base,,MWh,EUR,ASK,CAL26,8,Year
66,2023-01-02,Slovak_base,134.05,Slovak_base,,MWh,EUR,BID,CAL26,8,Year
67,2023-01-02,Slovak_base,143.65,Slovak_base,,MWh,EUR,ASK,CAL26,8,Year
68,2023-01-02,Germany_Czech,-1.0999999999999943,,Czech,MWh,EUR,BID,Tue,8,Daily
69,2023-01-02,Germany_Czech,-0.9000000000000057,,Czech,MWh,EUR,ASK,Tue,8,Daily
70,2023-01-02,Germany_Hungary,-22.099999999999994,,Hungary,MWh,EUR,BID,Tue,8,Daily
71,2023-01-02,Germany_Hungary,-21.900000000000006,,Hungary,MWh,EUR,ASK,Tue,8,Daily
72,2023-01-02,Slovak_Hungary,-170.04999999999998,,Hungary,MWh,EUR,BID,Tue,8,Daily
73,2023-01-02,Slovak_Hungary,-169.85,,Hungary,MWh,EUR,ASK,Tue,8,Daily
74,2023-01-02,Germany_Czech,89.85000000000001,,Czech,MWh,EUR,BID,WE,8,Daily
75,2023-01-02,Germany_Czech,90.05,,Czech,MWh,EUR,ASK,WE,8,Daily
76,2023-01-02,Germany_Hungary,89.85000000000001,,Hungary,MWh,EUR,BID,WE,8,Daily
77,2023-01-02,Germany_Hungary,90.05,,Hungary,MWh,EUR,ASK,WE,8,Daily
78,2023-01-02,Slovak_Hungary,-0.1,,Hungary,MWh,EUR,BID,WE,8,Daily
79,2023-01-02,Slovak_Hungary,0.1,,Hungary,MWh,EUR,ASK,WE,8,Daily
80,2023-01-02,Germany_Czech,136.35,,Czech,MWh,EUR,BID,Wk02,8,Week
81,2023-01-02,Germany_Czech,136.54999999999998,,Czech,MWh,EUR,ASK,Wk02,8,Week
82,2023-01-02,Germany_Hungary,136.35,,Hungary,MWh,EUR,BID,Wk02,8,Week
83,2023-01-02,Germany_Hungary,136.54999999999998,,Hungary,MWh,EUR,ASK,Wk02,8,Week
84,2023-01-02,Slovak_Hungary,-0.1,,Hungary,MWh,EUR,BID,Wk02,8,Week
85,2023-01-02,Slovak_Hungary,0.1,,Hungary,MWh,EUR,ASK,Wk02,8,Week
86,2023-01-02,Germany_Czech,-20.0,,Czech,MWh,EUR,BID,FEB23,8,Month
87,2023-01-02,Germany_Czech,-17.0,,Czech,MWh,EUR,ASK,FEB23,8,Month
88,2023-01-02,Germany_Hungary,191.85,,Hungary,MWh,EUR,BID,FEB23,8,Month
89,2023-01-02,Germany_Hungary,192.04999999999998,,Hungary,MWh,EUR,ASK,FEB23,8,Month
90,2023-01-02,Slovak_Czech,15.0,,Czech,MWh,EUR,BID,FEB23,8,Month
91,2023-01-02,Slovak_Czech,35.0,,Czech,MWh,EUR,ASK,FEB23,8,Month
92,2023-01-02,Slovak_Hungary,223.85,,Hungary,MWh,EUR,BID,FEB23,8,Month
93,2023-01-02,Slovak_Hungary,247.04999999999998,,Hungary,MWh,EUR,ASK,FEB23,8,Month
94,2023-01-02,Germany_Czech,-21.0,,Czech,MWh,EUR,BID,MAR23,8,Month
95,2023-01-02,Germany_Czech,-17.0,,Czech,MWh,EUR,ASK,MAR23,8,Month
96,2023-01-02,Germany_Hungary,179.85,,Hungary,MWh,EUR,BID,MAR23,8,Month
97,2023-01-02,Germany_Hungary,180.04999999999998,,Hungary,MWh,EUR,ASK,MAR23,8,Month
98,2023-01-02,Slovak_Czech,20.0,,Czech,MWh,EUR,BID,MAR23,8,Month
99,2023-01-02,Slovak_Czech,50.0,,Czech,MWh,EUR,ASK,MAR23,8,Month
100,2023-01-02,Slovak_Hungary,216.85,,Hungary,MWh,EUR,BID,MAR23,8,Month
101,2023-01-02,Slovak_Hungary,251.04999999999998,,Hungary,MWh,EUR,ASK,MAR23,8,Month
102,2023-01-02,Germany_Czech,-12.0,,Czech,MWh,EUR,BID,Q223,8,Quarter
103,2023-01-02,Germany_Czech,-8.0,,Czech,MWh,EUR,ASK,Q223,8,Quarter
104,2023-01-02,Germany_Hungary,-21.099999999999994,,Hungary,MWh,EUR,BID,Q223,8,Quarter
105,2023-01-02,Germany_Hungary,-20.900000000000006,,Hungary,MWh,EUR,ASK,Q223,8,Quarter
106,2023-01-02,Slovak_Czech,5.0,,Czech,MWh,EUR,BID,Q223,8,Quarter
107,2023-01-02,Slovak_Czech,20.0,,Czech,MWh,EUR,ASK,Q223,8,Quarter
108,2023-01-02,Slovak_Hungary,-8.099999999999994,,Hungary,MWh,EUR,BID,Q223,8,Quarter
109,2023-01-02,Slovak_Hungary,11.099999999999994,,Hungary,MWh,EUR,ASK,Q223,8,Quarter
110,2023-01-02,Germany_Czech,-5.0,,Czech,MWh,EUR,BID,Q323,8,Quarter
111,2023-01-02,Germany_Czech,10.0,,Czech,MWh,EUR,ASK,Q323,8,Quarter
112,2023-01-02,Germany_Hungary,200.85,,Hungary,MWh,EUR,BID,Q323,8,Quarter
113,2023-01-02,Germany_Hungary,201.04999999999998,,Hungary,MWh,EUR,ASK,Q323,8,Quarter
114,2023-01-02,Slovak_Czech,10.0,,Czech,MWh,EUR,BID,Q323,8,Quarter
115,2023-01-02,Slovak_Czech,20.0,,Czech,MWh,EUR,ASK,Q323,8,Quarter
116,2023-01-02,Slovak_Hungary,200.85,,Hungary,MWh,EUR,BID,Q323,8,Quarter
117,2023-01-02,Slovak_Hungary,226.04999999999998,,Hungary,MWh,EUR,ASK,Q323,8,Quarter
118,2023-01-02,Germany_Czech,-4.0,,Czech,MWh,EUR,BID,CAL24,8,Year
119,2023-01-02,Germany_Czech,-2.0,,Czech,MWh,EUR,ASK,CAL24,8,Year
120,2023-01-02,Germany_Hungary,212.85,,Hungary,MWh,EUR,BID,CAL24,8,Year
121,2023-01-02,Germany_Hungary,213.04999999999998,,Hungary,MWh,EUR,ASK,CAL24,8,Year
122,2023-01-02,Slovak_Czech,10.0,,Czech,MWh,EUR,BID,CAL24,8,Year
123,2023-01-02,Slovak_Czech,15.0,,Czech,MWh,EUR,ASK,CAL24,8,Year
124,2023-01-02,Slovak_Hungary,224.85,,Hungary,MWh,EUR,BID,CAL24,8,Year
125,2023-01-02,Slovak_Hungary,232.04999999999998,,Hungary,MWh,EUR,ASK,CAL24,8,Year
126,2023-01-02,Germany_Czech,-2.5,,Czech,MWh,EUR,BID,CAL25,8,Year
127,2023-01-02,Germany_Czech,2.0,,Czech,MWh,EUR,ASK,CAL25,8,Year
128,2023-01-02,Germany_Hungary,159.85,,Hungary,MWh,EUR,BID,CAL25,8,Year
129,2023-01-02,Germany_Hungary,160.04999999999998,,Hungary,MWh,EUR,ASK,CAL25,8,Year
130,2023-01-02,Slovak_Czech,5.0,,Czech,MWh,EUR,BID,CAL25,8,Year
131,2023-01-02,Slovak_Czech,10.0,,Czech,MWh,EUR,ASK,CAL25,8,Year
132,2023-01-02,Slovak_Hungary,162.85,,Hungary,MWh,EUR,BID,CAL25,8,Year
133,2023-01-02,Slovak_Hungary,172.54999999999998,,Hungary,MWh,EUR,ASK,CAL25,8,Year
134,2023-01-02,Germany_Czech,-2.5,,Czech,MWh,EUR,BID,CAL26,8,Year
135,2023-01-02,Germany_Czech,2.0,,Czech,MWh,EUR,ASK,CAL26,8,Year
136,2023-01-02,Germany_Hungary,130.95000000000002,,Hungary,MWh,EUR,BID,CAL26,8,Year
137,2023-01-02,Germany_Hungary,131.15,,Hungary,MWh,EUR,ASK,CAL26,8,Year
138,2023-01-02,Slovak_Czech,5.0,,Czech,MWh,EUR,BID,CAL26,8,Year
139,2023-01-02,Slovak_Czech,10.0,,Czech,MWh,EUR,ASK,CAL26,8,Year
140,2023-01-02,Slovak_Hungary,133.95000000000002,,Hungary,MWh,EUR,BID,CAL26,8,Year
141,2023-01-02,Slovak_Hungary,143.65,,Hungary,MWh,EUR,ASK,CAL26,8,Year
142,2023-01-03,Germany,54.45,Germany,,MWh,EUR,BID,Wed,8,Daily
143,2023-01-03,Germany,54.550000000000004,Germany,,MWh,EUR,ASK,Wed,8,Daily
144,2023-01-03,Czech_base,89.95,Czech_base,,MWh,EUR,BID,Wed,8,Daily
145,2023-01-03,Czech_base,90.05,Czech_base,,MWh,EUR,ASK,Wed,8,Daily
146,2023-01-03,Hungary_base,184.1,Hungary_base,,MWh,EUR,BID,Wed,8,Daily
147,2023-01-03,Hungary_base,184.2,Hungary_base,,MWh,EUR,ASK,Wed,8,Daily
148,2023-01-03,Germany,81.95,Germany,,MWh,EUR,BID,WE,8,Daily
149,2023-01-03,Germany,82.05,Germany,,MWh,EUR,ASK,WE,8,Daily
150,2023-01-03,Hungary_base,129.95,Hungary_base,,MWh,EUR,BID,WE,8,Daily
151,2023-01-03,Hungary_base,130.04999999999998,Hungary_base,,MWh,EUR,ASK,WE,8,Daily
152,2023-01-03,Germany,133.95,Germany,,MWh,EUR,BID,Wk02,8,Week
153,2023-01-03,Germany,134.04999999999998,Germany,,MWh,EUR,ASK,Wk02,8,Week
154,2023-01-03,,726.15,,,MWh,EUR,BID,Wk02,8,Week
155,2023-01-03,,726.25,,,MWh,EUR,ASK,Wk02,8,Week
156,2023-01-03,Germany,185.95,Germany,,MWh,EUR,BID,FEB23,8,Month
157,2023-01-03,Germany,186.04999999999998,Germany,,MWh,EUR,ASK,FEB23,8,Month
158,2023-01-03,Czech_base,202.95,Czech_base,,MWh,EUR,BID,FEB23,8,Month
159,2023-01-03,Czech_base,206.04999999999998,Czech_base,,MWh,EUR,ASK,FEB23,8,Month
160,2023-01-03,Slovak_base,217.95,Slovak_base,,MWh,EUR,BID,FEB23,8,Month
161,2023-01-03,Slovak_base,241.04999999999998,Slovak_base,,MWh,EUR,ASK,FEB23,8,Month
162,2023-01-03,Hungary_base,222.45,Hungary_base,,MWh,EUR,BID,FEB23,8,Month
163,2023-01-03,Hungary_base,222.54999999999998,Hungary_base,,MWh,EUR,ASK,FEB23,8,Month
164,2023-01-03,,820.75,,,MWh,EUR,BID,FEB23,8,Month
165,2023-01-03,,820.85,,,MWh,EUR,ASK,FEB23,8,Month
166,2023-01-03,Germany,183.95,Germany,,MWh,EUR,BID,MAR23,8,Month
167,2023-01-03,Germany,184.04999999999998,Germany,,MWh,EUR,ASK,MAR23,8,Month
168,2023-01-03,Czech_base,200.95,Czech_base,,MWh,EUR,BID,MAR23,8,Month
169,2023-01-03,Czech_base,205.04999999999998,Czech_base,,MWh,EUR,ASK,MAR23,8,Month
170,2023-01-03,Slovak_base,220.95,Slovak_base,,MWh,EUR,BID,MAR23,8,Month
171,2023-01-03,Slovak_base,255.04999999999998,Slovak_base,,MWh,EUR,ASK,MAR23,8,Month
172,2023-01-03,,781.2,,,MWh,EUR,BID,MAR23,8,Month
173,2023-01-03,,781.3000000000001,,,MWh,EUR,ASK,MAR23,8,Month
174,2023-01-03,Germany,180.95,Germany,,MWh,EUR,BID,Q223,8,Quarter
175,2023-01-03,Germany,181.04999999999998,Germany,,MWh,EUR,ASK,Q223,8,Quarter
176,2023-01-03,Czech_base,188.95,Czech_base,,MWh,EUR,BID,Q223,8,Quarter
177,2023-01-03,Czech_base,193.04999999999998,Czech_base,,MWh,EUR,ASK,Q223,8,Quarter
178,2023-01-03,Slovak_base,193.95,Slovak_base,,MWh,EUR,BID,Q223,8,Quarter
179,2023-01-03,Slovak_base,213.04999999999998,Slovak_base,,MWh,EUR,ASK,Q223,8,Quarter
180,2023-01-03,Hungary_base,207.95,Hungary_base,,MWh,EUR,BID,Q223,8,Quarter
181,2023-01-03,Hungary_base,208.04999999999998,Hungary_base,,MWh,EUR,ASK,Q223,8,Quarter
182,2023-01-03,,820.25,,,MWh,EUR,BID,Q223,8,Quarter
183,2023-01-03,,820.35,,,MWh,EUR,ASK,Q223,8,Quarter
184,2023-01-03,Germany,209.95,Germany,,MWh,EUR,BID,Q323,8,Quarter
185,2023-01-03,Germany,210.04999999999998,Germany,,MWh,EUR,ASK,Q323,8,Quarter
186,2023-01-03,Czech_base,199.95,Czech_base,,MWh,EUR,BID,Q323,8,Quarter
187,2023-01-03,Czech_base,215.04999999999998,Czech_base,,MWh,EUR,ASK,Q323,8,Quarter
188,2023-01-03,Slovak_base,209.95,Slovak_base,,MWh,EUR,BID,Q323,8,Quarter
189,2023-01-03,Slovak_base,235.04999999999998,Slovak_base,,MWh,EUR,ASK,Q323,8,Quarter
190,2023-01-03,,863.35,,,MWh,EUR,BID,Q323,8,Quarter
191,2023-01-03,,863.45,,,MWh,EUR,ASK,Q323,8,Quarter
192,2023-01-03,Germany,213.95,Germany,,MWh,EUR,BID,CAL24,8,Year
193,2023-01-03,Germany,214.04999999999998,Germany,,MWh,EUR,ASK,CAL24,8,Year
194,2023-01-03,Czech_base,215.95,Czech_base,,MWh,EUR,BID,CAL24,8,Year
195,2023-01-03,Czech_base,218.04999999999998,Czech_base,,MWh,EUR,ASK,CAL24,8,Year
196,2023-01-03,Slovak_base,225.95,Slovak_base,,MWh,EUR,BID,CAL24,8,Year
197,2023-01-03,Slovak_base,233.04999999999998,Slovak_base,,MWh,EUR,ASK,CAL24,8,Year
198,2023-01-03,Hungary_base,224.95,Hungary_base,,MWh,EUR,BID,CAL24,8,Year
199,2023-01-03,Hungary_base,225.04999999999998,Hungary_base,,MWh,EUR,ASK,CAL24,8,Year
200,2023-01-03,,1011.2,,,MWh,EUR,BID,CAL24,8,Year
201,2023-01-03,,1011.3000000000001,,,MWh,EUR,ASK,CAL24,8,Year
202,2023-01-03,Germany,166.45,Germany,,MWh,EUR,BID,CAL25,8,Year
203,2023-01-03,Germany,166.54999999999998,Germany,,MWh,EUR,ASK,CAL25,8,Year
204,2023-01-03,Czech_base,164.45,Czech_base,,MWh,EUR,BID,CAL25,8,Year
205,2023-01-03,Czech_base,169.04999999999998,Czech_base,,MWh,EUR,ASK,CAL25,8,Year
206,2023-01-03,Slovak_base,169.45,Slovak_base,,MWh,EUR,BID,CAL25,8,Year
207,2023-01-03,Slovak_base,179.04999999999998,Slovak_base,,MWh,EUR,ASK,CAL25,8,Year
208,2023-01-03,,1099.95,,,MWh,EUR,BID,CAL25,8,Year
209,2023-01-03,,1100.05,,,MWh,EUR,ASK,CAL25,8,Year
210,2023-01-03,Germany,134.45,Germany,,MWh,EUR,BID,CAL26,8,Year
211,2023-01-03,Germany,134.54999999999998,Germany,,MWh,EUR,ASK,CAL26,8,Year
212,2023-01-03,Czech_base,132.45,Czech_base,,MWh,EUR,BID,CAL26,8,Year
213,2023-01-03,Czech_base,137.04999999999998,Czech_base,,MWh,EUR,ASK,CAL26,8,Year
214,2023-01-03,Slovak_base,137.45,Slovak_base,,MWh,EUR,BID,CAL26,8,Year
215,2023-01-03,Slovak_base,147.04999999999998,Slovak_base,,MWh,EUR,ASK,CAL26,8,Year
216,2023-01-03,Germany_Czech,-35.599999999999994,,Czech,MWh,EUR,BID,Wed,8,Daily
217,2023-01-03,Germany_Czech,-35.4,,Czech,MWh,EUR,ASK,Wed,8,Daily
218,2023-01-03,Germany_Hungary,-129.75,,Hungary,MWh,EUR,BID,Wed,8,Daily
219,2023-01-03,Germany_Hungary,-129.54999999999998,,Hungary,MWh,EUR,ASK,Wed,8,Daily
220,2023-01-03,Slovak_Hungary,-184.2,,Hungary,MWh,EUR,BID,Wed,8,Daily
221,2023-01-03,Slovak_Hungary,-184.0,,Hungary,MWh,EUR,ASK,Wed,8,Daily
222,2023-01-03,Germany_Czech,81.85000000000001,,Czech,MWh,EUR,BID,WE,8,Daily
223,2023-01-03,Germany_Czech,82.05,,Czech,MWh,EUR,ASK,WE,8,Daily
224,2023-01-03,Germany_Hungary,-48.09999999999998,,Hungary,MWh,EUR,BID,WE,8,Daily
225,2023-01-03,Germany_Hungary,-47.89999999999999,,Hungary,MWh,EUR,ASK,WE,8,Daily
226,2023-01-03,Slovak_Hungary,-130.04999999999998,,Hungary,MWh,EUR,BID,WE,8,Daily
227,2023-01-03,Slovak_Hungary,-129.85,,Hungary,MWh,EUR,ASK,WE,8,Daily
228,2023-01-03,Germany_Czech,133.85,,Czech,MWh,EUR,BID,Wk02,8,Week
229,2023-01-03,Germany_Czech,134.04999999999998,,Czech,MWh,EUR,ASK,Wk02,8,Week
230,2023-01-03,Germany_Hungary,133.85,,Hungary,MWh,EUR,BID,Wk02,8,Week
231,2023-01-03,Germany_Hungary,134.04999999999998,,Hungary,MWh,EUR,ASK,Wk02,8,Week
232,2023-01-03,Slovak_Hungary,-0.1,,Hungary,MWh,EUR,BID,Wk02,8,Week
233,2023-01-03,Slovak_Hungary,0.1,,Hungary,MWh,EUR,ASK,Wk02,8,Week
234,2023-01-03,Germany_Czech,-20.0,,Czech,MWh,EUR,BID,FEB23,8,Month
235,2023-01-03,Germany_Czech,-17.0,,Czech,MWh,EUR,ASK,FEB23,8,Month
236,2023-01-03,Germany_Hungary,-36.599999999999994,,Hungary,MWh,EUR,BID,FEB23,8,Month
237,2023-01-03,Germany_Hungary,-36.400000000000006,,Hungary,MWh,EUR,ASK,FEB23,8,Month
238,2023-01-03,Slovak_Czech,15.0,,Czech,MWh,EUR,BID,FEB23,8,Month
239,2023-01-03,Slovak_Czech,35.0,,Czech,MWh,EUR,ASK,FEB23,8,Month
240,2023-01-03,Slovak_Hungary,-4.599999999999994,,Hungary,MWh,EUR,BID,FEB23,8,Month
241,2023-01-03,Slovak_Hungary,18.599999999999994,,Hungary,MWh,EUR,ASK,FEB23,8,Month
242,2023-01-03,Germany_Czech,-21.0,,Czech,MWh,EUR,BID,MAR23,8,Month
243,2023-01-03,Germany_Czech,-17.0,,Czech,MWh,EUR,ASK,MAR23,8,Month
244,2023-01-03,Germany_Hungary,183.85,,Hungary,MWh,EUR,BID,MAR23,8,Month
245,2023-01-03,Germany_Hungary,184.04999999999998,,Hungary,MWh,EUR,ASK,MAR23,8,Month
246,2023-01-03,Slovak_Czech,20.0,,Czech,MWh,EUR,BID,MAR23,8,Month
247,2023-01-03,Slovak_Czech,50.0,,Czech,MWh,EUR,ASK,MAR23,8,Month
248,2023-01-03,Slovak_Hungary,220.85,,Hungary,MWh,EUR,BID,MAR23,8,Month
249,2023-01-03,Slovak_Hungary,255.04999999999998,,Hungary,MWh,EUR,ASK,MAR23,8,Month
250,2023-01-03,Germany_Czech,-12.0,,Czech,MWh,EUR,BID,Q223,8,Quarter
251,2023-01-03,Germany_Czech,-8.0,,Czech,MWh,EUR,ASK,Q223,8,Quarter
252,2023-01-03,Germany_Hungary,-27.099999999999994,,Hungary,MWh,EUR,BID,Q223,8,Quarter
253,2023-01-03,Germany_Hungary,-26.900000000000006,,Hungary,MWh,EUR,ASK,Q223,8,Quarter
254,2023-01-03,Slovak_Czech,5.0,,Czech,MWh,EUR,BID,Q223,8,Quarter
255,2023-01-03,Slovak_Czech,20.0,,Czech,MWh,EUR,ASK,Q223,8,Quarter
256,2023-01-03,Slovak_Hungary,-14.099999999999994,,Hungary,MWh,EUR,BID,Q223,8,Quarter
257,2023-01-03,Slovak_Hungary,5.099999999999994,,Hungary,MWh,EUR,ASK,Q223,8,Quarter
258,2023-01-03,Germany_Czech,-5.0,,Czech,MWh,EUR,BID,Q323,8,Quarter
259,2023-01-03,Germany_Czech,10.0,,Czech,MWh,EUR,ASK,Q323,8,Quarter
260,2023-01-03,Germany_Hungary,209.85,,Hungary,MWh,EUR,BID,Q323,8,Quarter
261,2023-01-03,Germany_Hungary,210.04999999999998,,Hungary,MWh,EUR,ASK,Q323,8,Quarter
262,2023-01-03,Slovak_Czech,10.0,,Czech,MWh,EUR,BID,Q323,8,Quarter
263,2023-01-03,Slovak_Czech,20.0,,Czech,MWh,EUR,ASK,Q323,8,Quarter
264,2023-01-03,Slovak_Hungary,209.85,,Hungary,MWh,EUR,BID,Q323,8,Quarter
265,2023-01-03,Slovak_Hungary,235.04999999999998,,Hungary,MWh,EUR,ASK,Q323,8,Quarter
266,2023-01-03,Germany_Czech,-4.0,,Czech,MWh,EUR,BID,CAL24,8,Year
267,2023-01-03,Germany_Czech,-2.0,,Czech,MWh,EUR,ASK,CAL24,8,Year
268,2023-01-03,Germany_Hungary,-11.099999999999994,,Hungary,MWh,EUR,BID,CAL24,8,Year
269,2023-01-03,Germany_Hungary,-10.900000000000006,,Hungary,MWh,EUR,ASK,CAL24,8,Year
270,2023-01-03,Slovak_Czech,10.0,,Czech,MWh,EUR,BID,CAL24,8,Year
271,2023-01-03,Slovak_Czech,15.0,,Czech,MWh,EUR,ASK,CAL24,8,Year
272,2023-01-03,Slovak_Hungary,0.9000000000000057,,Hungary,MWh,EUR,BID,CAL24,8,Year
273,2023-01-03,Slovak_Hungary,8.099999999999994,,Hungary,MWh,EUR,ASK,CAL24,8,Year
274,2023-01-03,Germany_Czech,-2.5,,Czech,MWh,EUR,BID,CAL25,8,Year
275,2023-01-03,Germany_Czech,2.0,,Czech,MWh,EUR,ASK,CAL25,8,Year
276,2023-01-03,Germany_Hungary,166.35,,Hungary,MWh,EUR,BID,CAL25,8,Year
277,2023-01-03,Germany_Hungary,166.54999999999998,,Hungary,MWh,EUR,ASK,CAL25,8,Year
278,2023-01-03,Slovak_Czech,5.0,,Czech,MWh,EUR,BID,CAL25,8,Year
279,2023-01-03,Slovak_Czech,10.0,,Czech,MWh,EUR,ASK,CAL25,8,Year
280,2023-01-03,Slovak_Hungary,169.35,,Hungary,MWh,EUR,BID,CAL25,8,Year
281,2023-01-03,Slovak_Hungary,179.04999999999998,,Hungary,MWh,EUR,ASK,CAL25,8,Year
282,2023-01-03,Germany_Czech,-2.5,,Czech,MWh,EUR,BID,CAL26,8,Year
283,2023-01-03,Germany_Czech,2.0,,Czech,MWh,EUR,ASK,CAL26,8,Year
284,2023-01-03,Germany_Hungary,134.35,,Hungary,MWh,EUR,BID,CAL26,8,Year
